PK_LatinskNavnID;Rike;Underrike;Rekke;Underrekke;Overklasse;Klasse;Underklasse;Infraklasse;Kohort;Overorden;Orden;Underorden;Infraorden;Overfamilie;Familie;Underfamilie;Tribus;Undertribus;Slekt;Underslekt;Seksjon;Art;Underart;Varietet;Form;FK_OverordnaLatinskNavnID;FK_TypeEksID;SistEndraMeningDato;Autorstreng;Hovedstatus;Bistatus;SistEndraDato;DagensDato;Forfatter;Aar;Referanse;Kommentar;PK_TaksonID;FK_GyldigLatinskNavnID;FinnesINorge;
"819";"Chromista";;;;;;;;;;;;;;;;;;;;;;;;;;"819";"4/30/2009 12:00:00 AM";"Caval.-Sm.";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;;;819;819;"Nei";
"820";"Chromista";;"Cryptophyta";;;;;;;;;;;;;;;;;;;;;;;"819";"820";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"2/6/2012 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";820;820;"Nei";
"826";"Chromista";;"Haptophyta";;;;;;;;;;;;;;;;;;;;;;;"819";"826";"4/30/2009 12:00:00 AM";"Hibberd ex Edvardsen & Eikrem in Edvardsen et al 2000";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";826;826;"Nei";
"858";"Chromista";;"Hyphochytriomycota";;;;;;;;;;;;;;;;;;;;;;;"819";"858";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"4/30/2009 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";858;858;"Nei";
"861";"Chromista";;"Katablepharidophyta";;;;;;;;;;;;;;;;;;;;;;;"819";"861";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"4/30/2009 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";861;861;"Nei";
"865";"Chromista";;"Labyrinthulomycota";;;;;;;;;;;;;;;;;;;;;;;"819";"865";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"2/6/2012 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";865;865;"Nei";
"870";"Chromista";;"Not_assigned_3409";;;;;;;;;;;;;;;;;;;;;;;"819";"870";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"4/30/2009 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";870;870;"Nei";
"873";"Chromista";;"Ochrophyta";;;;;;;;;;;;;;;;;;;;;;;"819";"873";"12/16/2016 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"6/28/2016 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";140031;873;"Nei";
"959";"Chromista";;"Oomycota";;;;;;;;;;;;;;;;;;;;;;;"819";"959";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"5/5/2011 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";959;959;"Nei";
"1135";"Chromista";;"Bacillariophyta";;;;;;;;;;;;;;;;;;;;;;;"819";"1135";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"2/6/2012 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1135;1135;"Nei";
"1440";"Chromista";;"Apicomplexa";;;;;;;;;;;;;;;;;;;;;;;"819";"1440";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"2/6/2012 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1440;1440;"Nei";
"1443";"Chromista";;"Cercozoa";;;;;;;;;;;;;;;;;;;;;;;"819";"1443";"4/30/2009 12:00:00 AM";"Cavalier-Smith, 1998";"Gyldig";"Ingen_bistatus";"6/24/2016 12:00:00 AM";"4/30/2009 12:00:00 AM";;;;;1443;1443;"Nei";
"1454";"Chromista";;"Ciliophora";;;;;;;;;;;;;;;;;;;;;;;"819";"1454";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"2/6/2012 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1454;1454;"Nei";
"169093";"Chromista";;"Telonemia";;;;;;;;;;;;;;;;;;;;;;;"819";"160821";;;"Gyldig";"Ingen_bistatus";"6/24/2016 12:00:00 AM";"6/24/2016 12:00:00 AM";;;;;129982;169093;"Nei";
"169392";"Chromista";;"Miozoa";;;;;;;;;;;;;;;;;;;;;;;"819";"161129";"12/9/2016 12:00:00 AM";"Cavalier-Smith, 1987";"Gyldig";"Ingen_bistatus";"12/9/2016 12:00:00 AM";"12/9/2016 12:00:00 AM";"algaebase";"2016";;;139983;169392;"Nei";
"1470";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;;;;;;;;;;;;;;;;"169392";"1470";"4/30/2009 12:00:00 AM";"Fritsch, 1927";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1470;1470;"Nei";
"1471";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Actiniscales";;;;;;;;;;;;;;;"1470";"1471";"4/30/2009 12:00:00 AM";"Sournia";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1471;1471;"Nei";
"1472";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Amoebophryales";;;;;;;;;;;;;;;"1470";"1472";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"4/30/2009 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1472;1472;"Nei";
"1473";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Blastodiniales";;;;;;;;;;;;;;;"1470";"1473";"4/30/2009 12:00:00 AM";"Chatton";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1473;1473;"Nei";
"1474";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Coccidiniales";;;;;;;;;;;;;;;"1470";"1474";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"4/30/2009 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1474;1474;"Nei";
"1476";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Dinamoebales";;;;;;;;;;;;;;;"1470";"1476";"4/30/2009 12:00:00 AM";"A.R.Loebl., 1970";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1476;1476;"Nei";
"1477";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Dinophysiales";;;;;;;;;;;;;;;"1470";"1477";"4/30/2009 12:00:00 AM";"Kof.";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1477;1477;"Nei";
"1478";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Gonyaulacales";;;;;;;;;;;;;;;"1470";"1478";"4/30/2009 12:00:00 AM";"Fensome, F.J.R.Taylor, G.Norris, Sarjeant, D.I.Wharton, & G.L.Williams";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1478;1478;"Nei";
"1479";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Gymnodiniales";;;;;;;;;;;;;;;"1470";"1479";"4/30/2009 12:00:00 AM";"Apstein, 1909";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1479;1479;"Nei";
"1480";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Lophodiniales";;;;;;;;;;;;;;;"1470";"1480";"4/30/2009 12:00:00 AM";"J.D.Dodge";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1480;1480;"Nei";
"1483";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;;;;;;;;;;;;"1470";"1483";"4/30/2009 12:00:00 AM";"Haeckel, 1894";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1483;1483;"Nei";
"1484";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Phytodiniales";;;;;;;;;;;;;;;"1470";"1484";"4/30/2009 12:00:00 AM";"T.A.Chr.";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1484;1484;"Nei";
"1485";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;;;;;;;;;;;;"1470";"1485";"4/30/2009 12:00:00 AM";"Lemmerm.";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1485;1485;"Nei";
"1486";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Pyrocystales";;;;;;;;;;;;;;;"1470";"1486";"4/30/2009 12:00:00 AM";"Apstein";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1486;1486;"Nei";
"1487";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Suessiales";;;;;;;;;;;;;;;"1470";"1487";"4/30/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"4/30/2009 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1487;1487;"Nei";
"138182";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Oxyrrhinales";;;;;;;;;;;;;;;"1470";"129655";;"Caval.-Sm.";"Gyldig";"Ingen_bistatus";"3/6/2014 12:00:00 AM";"3/6/2014 12:00:00 AM";;;;;96356;138182;"Nei";
"138184";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Desmocapsales";;;;;;;;;;;;;;;"1470";"129657";;"Kof. in Kof. & Swezy";"Gyldig";"Ingen_bistatus";"3/6/2014 12:00:00 AM";"3/6/2014 12:00:00 AM";;;;;96358;138184;"Nei";
"138186";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Thoracosphaerales";;;;;;;;;;;;;;;"1470";"129659";;"Tangen in Tangen & al. , 1982";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"3/6/2014 12:00:00 AM";;;;;96360;138186;"Nei";
"147397";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Incertae sedis";;;;;;;;;;;;;;;"1470";"138983";;;"Gyldig";"Ingen_bistatus";"2/5/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107346;147397;"Nei";
"147398";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Incertae sedis";;;;"Incertae sedis";;;;;;;;;;;"147397";"138984";;;"Gyldig";"Ingen_bistatus";"2/5/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107347;147398;"Nei";
"148534";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Incertae sedis";;;;"Peridiniphycidae";;;;;;;;;;;"147397";"140121";;"Fensome, F.J.R.Taylor, G.Norris, Sarjeant, D.I.Wharton, & G.L.Williams";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;108494;148534;"Nei";
"147399";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Incertae sedis";;;;"Peridiniphycidae";;;;"Azadinium";;;;;;;"148534";"138985";;"Elbr. & Tillmann, 2009";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107348;147399;"Nei";
"147862";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Incertae sedis";;;;"Peridiniphycidae";;;;"Azadinium";;;"spinosum";;;;"147399";"139449";;"Elbr. & Tillmann, 2009";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/6/2015 12:00:00 AM";;;;;107819;147862;"Ja";
"151081";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Incertae sedis";;;;"Peridiniphycidae";;;;"Azadinium";;;"caudatum";;;;"147399";"142668";;"(Halldal) Nézan & Chomérat, in Nézan et al. 2012";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/11/2015 12:00:00 AM";;;;;111047;151081;"Nei";
"148666";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Thoracosphaerales";;;;"Thoracosphaeraceae";;;;;;;;;;;"138186";"140253";;"Schiller, 1930";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;108626;148666;"Nei";
"148671";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Thoracosphaerales";;;;"Thoracosphaeraceae";;;;"Thoracosphaera";;;;;;;"148666";"140258";;"Kamptner, 1927";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;108631;148671;"Nei";
"151093";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Thoracosphaerales";;;;"Thoracosphaeraceae";;;;"Thoracosphaera";;;"heimii";;;;"148671";"142680";;"(Lohmann) Kamptner, 1944";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/11/2015 12:00:00 AM";;;;;111059;151093;"Nei";
"138185";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Desmocapsales";;;;"Desmocapsaceae";;;;;;;;;;;"138184";"129658";;;"Gyldig";"Ingen_bistatus";"3/6/2014 12:00:00 AM";"3/6/2014 12:00:00 AM";;;;;96359;138185;"Nei";
"138183";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Oxyrrhinales";;;;"Oxyrrhinaceae";;;;;;;;;;;"138182";"129656";;"Sournia";"Gyldig";"Ingen_bistatus";"3/6/2014 12:00:00 AM";"3/6/2014 12:00:00 AM";;;;;96357;138183;"Nei";
"147439";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Oxyrrhinales";;;;"Oxyrrhinaceae";;;;"Oxyrrhis";;;;;;;"138183";"139023";;"Dujardin";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107386;147439;"Nei";
"147912";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Oxyrrhinales";;;;"Oxyrrhinaceae";;;;"Oxyrrhis";;;"marina";;;;"147439";"139499";;"Dujardin, 1841";"Gyldig";"Ingen_bistatus";"2/6/2015 12:00:00 AM";"2/6/2015 12:00:00 AM";;;;;107869;147912;"Ja";
"118540";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Pyrocystales";;;;"Pyrocystaceae";;;;;;;;;;;"1486";"109847";"9/11/2009 12:00:00 AM";"(F.Schütt) Lemmerm.";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77134;118540;"Nei";
"118541";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Pyrocystales";;;;"Pyrocystaceae";;;;"Dissodinium";;;;;;;"118540";"109848";"9/11/2009 12:00:00 AM";"Klebs";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77135;118541;"Nei";
"118542";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Pyrocystales";;;;"Pyrocystaceae";;;;"Pyrocystis";;;;;;;"118540";"109849";"9/11/2009 12:00:00 AM";"J.Murray ex Haeckel";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77136;118542;"Nei";
"118543";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Pyrocystales";;;;"Pyrocystaceae";;;;"Pyrocystis";;;"lunula";;;;"118542";"109850";"9/11/2009 12:00:00 AM";"(F.Schütt) F.Schütt";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"(1895) 1896";;;"M, P";77137;118543;"Ja";
"118544";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Pyrocystales";;;;"Pyrocystaceae";;;;"Pyrocystis";;;"noctiluca";;;;"118542";"109851";"9/11/2009 12:00:00 AM";"J.Murray ex Haeckel";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"1885";;;"M, C";77138;118544;"Ja";
"147859";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Pyrocystales";;;;"Pyrocystaceae";;;;"Dissodinium";;;"pseudocalani";;;;"118541";"139446";;"(Gonnert) Drebes ex Elbrachter & Drebes, 1978";"Gyldig";"Ingen_bistatus";"2/6/2015 12:00:00 AM";"2/6/2015 12:00:00 AM";;;;;107816;147859;"Ja";
"118529";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;;;;;;;;"1485";"109836";"9/11/2009 12:00:00 AM";"J.Schiller, 1925";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77123;118529;"Nei";
"118530";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Mesoporos";;;;;;;"118529";"109837";"9/11/2009 12:00:00 AM";"Lillick, 1937";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77124;118530;"Nei";
"118532";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;;;;;"118529";"109839";"9/11/2009 12:00:00 AM";"Ehrenb.";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77126;118532;"Nei";
"118533";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"aporum";;;;"118532";"109840";"9/11/2009 12:00:00 AM";"(Schiller) Dodge, 1975";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"(1928) 1975";;;"M, C";77127;118533;"Ja";
"118534";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"balticum";;;;"118532";"109841";"9/11/2009 12:00:00 AM";"(Lohmann) Loeblich III, 1970";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"(1908) 1970";;;"M, C";77128;118534;"Ja";
"118535";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"compressum";;;;"118532";"109842";"9/11/2009 12:00:00 AM";"(J.W. Bailey) Abé ex Dodge, 1975";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"(1859) 1975";;;"M, C";77129;118535;"Ja";
"118536";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"lima";;;;"118532";"109843";"9/11/2009 12:00:00 AM";"(Ehrenberg) Dodge, 1975";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"(1860) 1975";;;"M, C";77130;118536;"Ja";
"118537";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"micans";;;;"118532";"109844";"9/11/2009 12:00:00 AM";"Ehrenberg, 1833";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"1834";;;"M, C";77131;118537;"Ja";
"118538";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"minimum";;;;"118532";"109845";"9/11/2009 12:00:00 AM";"(Pavillard) J. Schiller";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";"(1916) 1931";;;"M, C";77132;118538;"Ja";
"118539";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"scutellum";;;;"118532";"109846";"9/11/2009 12:00:00 AM";"Schröder, 1900";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"1900";;;"M, C";77133;118539;"Ja";
"147857";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"cassubicum";;;;"118532";"139444";;"(Woloszyska) Dodge, 1975";"Gyldig";"Ingen_bistatus";"2/6/2015 12:00:00 AM";"2/6/2015 12:00:00 AM";;;;;107814;147857;"Ja";
"147858";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"triestinum";;;;"118532";"139445";;"Schiller, 1918";"Gyldig";"Ingen_bistatus";"2/6/2015 12:00:00 AM";"2/6/2015 12:00:00 AM";;;;;107815;147858;"Ja";
"149817";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Prorocentrum";;;"redfieldii";;;;"118532";"141404";;"Bursa 1959";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;109777;149817;"Nei";
"118531";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Prorocentrales";;;;"Prorocentraceae";;;;"Mesoporos";;;"perforatus";;;;"118530";"109838";"9/11/2009 12:00:00 AM";"(Gran) Lillick, 1937";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";"(1915) 1937";;;"M, C";77125;118531;"Ja";
"147344";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Phytodiniales";;;;"Phytodiniaceae";;;;;;;;;;;"1484";"138929";;"Klebs";"Gyldig";"Ingen_bistatus";"2/4/2015 12:00:00 AM";"2/4/2015 12:00:00 AM";;;;;107290;147344;"Nei";
"148641";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Phytodiniales";;;;"Dinocloniaceae";;;;;;;;;;;"1484";"140228";;;"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;108601;148641;"Nei";
"147445";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Phytodiniales";;;;"Phytodiniaceae";;;;"Phytodinium";;;;;;;"147344";"139029";;;"Gyldig";"Ingen_bistatus";"2/5/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107392;147445;"Nei";
"147917";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Phytodiniales";;;;"Phytodiniaceae";;;;"Phytodinium";;;"globosum";;;;"147445";"139504";;"Pascher";"Gyldig";"Ingen_bistatus";"2/6/2015 12:00:00 AM";"2/6/2015 12:00:00 AM";;;;;107874;147917;"Ja";
"118421";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Heterocapsaceae";;;;;;;;;;;"1483";"109728";"9/11/2009 12:00:00 AM";"R.A.Fensome, F.J.R.Taylor, G.Norris, W.A.S.Sarjeant, D.I.Wharton, & G.L.Williams";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77015;118421;"Nei";
"118425";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Lessardiaceae";;;;;;;;;;;"1483";"109732";"9/11/2009 12:00:00 AM";"Carbonell-Moore, 2004";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77019;118425;"Nei";
"118428";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Oxytoxaceae";;;;;;;;;;;"1483";"109735";"9/11/2009 12:00:00 AM";"Er.Lindem., 1928";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77022;118428;"Nei";
"118439";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Peridiniaceae";;;;;;;;;;;"1483";"109746";"9/11/2009 12:00:00 AM";"Ehrenb., 1831";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77033;118439;"Nei";
"118463";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Pfiesteriaceae";;;;;;;;;;;"1483";"109770";"9/11/2009 12:00:00 AM";"Steid. & J.M.Burkh., 1996";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77057;118463;"Nei";
"118468";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Podolampaceae";;;;;;;;;;;"1483";"109775";"9/11/2009 12:00:00 AM";;"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77062;118468;"Nei";
"118472";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Protoperidiniaceae";;;;;;;;;;;"1483";"109779";"9/11/2009 12:00:00 AM";"J.P.Bujak & E.H.Davies";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;77066;118472;"Nei";
"147263";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Centrodiniaceae";;;;;;;;;;;"1483";"138848";;"Hernández-Becerril, 2010";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/2/2015 12:00:00 AM";;;;;107194;147263;"Nei";
"147309";"Chromista";;"Miozoa";;;"Dinophyceae";;;;;"Peridiniales";;;;"Kolkwitziellaceae";;;;;;;;;;;"1483";"138894";;"Er.Lindem., 1928";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/4/2015 12:00:00 AM";;;;;107255;147309;"Nei";
