PK_LatinskNavnID;Rike;Underrike;Rekke;Underrekke;Overklasse;Klasse;Underklasse;Infraklasse;Kohort;Overorden;Orden;Underorden;Infraorden;Overfamilie;Familie;Underfamilie;Tribus;Undertribus;Slekt;Underslekt;Seksjon;Art;Underart;Varietet;Form;FK_OverordnaLatinskNavnID;FK_TypeEksID;SistEndraMeningDato;Autorstreng;Hovedstatus;Bistatus;SistEndraDato;DagensDato;Forfatter;Aar;Referanse;Kommentar;PK_TaksonID;FK_GyldigLatinskNavnID;FinnesINorge;
"1241";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;;;;;;;;;;;;"1236";"1241";"4/30/2009 12:00:00 AM";"Fritsch";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"4/30/2009 12:00:00 AM";;;"CatalogueOfLife2008rev";"Importert fra 'Catalogue of Life'";1241;1241;"Nei";
"106211";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;;;;;;;;"1241";"97882";"8/20/2009 12:00:00 AM";"F.F.Blackman & Tansley";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"8/20/2009 12:00:00 AM";;;;;66068;106211;"Nei";
"106212";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Prasiola";;;;;;;"106211";"97883";"8/20/2009 12:00:00 AM";"Menegh.";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"8/20/2009 12:00:00 AM";;;;;66069;106212;"Nei";
"106218";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Rosenvingiella";;;;;;;"106211";"97889";"8/20/2009 12:00:00 AM";"P.C.Silva";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"8/20/2009 12:00:00 AM";;;;;66075;106218;"Nei";
"106221";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Stichococcus";;;;;;;"106211";"97892";"8/20/2009 12:00:00 AM";"Nägeli";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"8/20/2009 12:00:00 AM";;;;;66078;106221;"Nei";
"106222";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Stichococcus";;;"bacillaris";;;;"106221";"97893";"8/20/2009 12:00:00 AM";"Nägeli";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1849";;"Printz (1915)";66079;106222;"Ja";
"106223";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Stichococcus";;;"contortus";;;;"106221";"97894";"8/20/2009 12:00:00 AM";"(Chodat) Hindák";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1996";;"Printz (1915)";66080;106223;"Ja";
"106224";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Stichococcus";;;"variabilis";;;;"106221";"97895";"8/20/2009 12:00:00 AM";"W. West & G. S. West";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1896";;"Printz (1915)";66081;106224;"Ja";
"148421";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Stichococcus";;;"atomus";;;;"106221";"140008";;"Skuja";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;108381;148421;"Nei";
"148422";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Stichococcus";;;"minutissimus";;;;"106221";"140009";;"Skuja";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;108382;148422;"Nei";
"106219";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Rosenvingiella";;;"polyrhiza";;;;"106218";"97890";"8/20/2009 12:00:00 AM";"Suhr ex Jessen";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1957";;;66076;106219;"Ja";
"106220";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Rosenvingiella";;;"radicans";;;;"106218";"97891";"8/20/2009 12:00:00 AM";"(Kützing) Rindi, McIvor & Guiry";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"2004";;;66077;106220;"Ja";
"148420";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Rosenvingiella";;;"constricta";;;;"106218";"140007";;"(Setch. & N.L.Gardner) P.C.Silva";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;108380;148420;"Nei";
"106213";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Prasiola";;;"calophylla";;;;"106212";"97884";"8/20/2009 12:00:00 AM";"(Carmichael ex Greville) Kützing";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1845";;"Wille (1880)";66070;106213;"Ja";
"106214";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Prasiola";;;"crispa";;;;"106212";"97885";"8/20/2009 12:00:00 AM";"(Lightfoot) Kützing";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1843";;"Printz (1915), Wille (1901)";66071;106214;"Ja";
"106215";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Prasiola";;;"fluviatilis";;;;"106212";"97886";"8/20/2009 12:00:00 AM";"(Sommerfelt) Areschoug ex Lagerstedt";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1869";;"Wille (1901)";66072;106215;"Ja";
"106216";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Prasiola";;;"furfuracea";;;;"106212";"97887";"8/20/2009 12:00:00 AM";"(Mertens ex Hornemann) Kützing";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1843";;;66073;106216;"Ja";
"106217";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Prasiola";;;"stipitata";;;;"106212";"97888";"8/20/2009 12:00:00 AM";"(Rosenvinge) Silva";"Gyldig";"Ingen_bistatus";"8/20/2009 12:00:00 AM";"8/20/2009 12:00:00 AM";;"1848";;;66074;106217;"Ja";
"148419";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Prasiolales";;;;"Prasiolaceae";;;;"Prasiola";;;"velutina";;;;"106212";"140006";;"(Lyngb.) Wille";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;108379;148419;"Nei";
"117858";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;;;;;;;;"1240";"109165";"9/11/2009 12:00:00 AM";"Bohlin";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76452;117858;"Nei";
"147342";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Eremosphaeraceae";;;;;;;;;;;"1240";"138927";;;"Gyldig";"Ingen_bistatus";"2/4/2015 12:00:00 AM";"2/4/2015 12:00:00 AM";;;;;107288;147342;"Nei";
"147697";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Eremosphaeraceae";;;;"Eremosphaera";;;;;;;"147342";"139281";;"De Bary";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107644;147697;"Nei";
"150638";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Eremosphaeraceae";;;;"Eremosphaera";;;"gigas";;;;"147697";"142225";;"(W. Archer) Fott & Kalina";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110598;150638;"Nei";
"150639";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Eremosphaeraceae";;;;"Eremosphaera";;;"viridis";;;;"147697";"142226";;"de Bary";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110599;150639;"Ja";
"117859";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Chodatella";;;;;;;"117858";"109166";"9/11/2009 12:00:00 AM";"Lemmerm.";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76453;117859;"Nei";
"117861";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Franceia";;;;;;;"117858";"109168";"9/11/2009 12:00:00 AM";"Lemmerm.";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76455;117861;"Nei";
"117864";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Lagerheimia";;;;;;;"117858";"109171";"9/11/2009 12:00:00 AM";"Chodat";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76458;117864;"Nei";
"117868";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Nephrocytium";;;;;;;"117858";"109175";"9/11/2009 12:00:00 AM";"Nägeli";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76462;117868;"Nei";
"117872";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;;;;;"117858";"109179";"9/11/2009 12:00:00 AM";"A. Braun";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76466;117872;"Nei";
"117881";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Polyedriopsis";;;;;;;"117858";"109188";"9/11/2009 12:00:00 AM";"Schmidle";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76475;117881;"Nei";
"117883";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Raphidocelis";;;;;;;"117858";"109190";"9/11/2009 12:00:00 AM";"Hindák";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76477;117883;"Nei";
"117885";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Selenastrum";;;;;;;"117858";"109192";"9/11/2009 12:00:00 AM";"Reinsch";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76479;117885;"Nei";
"118058";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Fusola";;;;;;;"117858";"109365";"9/11/2009 12:00:00 AM";"Snow";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;;76652;118058;"Nei";
"147658";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Granulocystopsis";;;;;;;"117858";"139242";;"Hindák";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107605;147658;"Nei";
"147659";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Nephrochlamys";;;;;;;"117858";"139243";;"Korshikov";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107606;147659;"Nei";
"147660";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Rayssiella";;;;;;;"117858";"139244";;"Edelstein et Prescott";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107607;147660;"Nei";
"147661";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Siderocelis";;;;;;;"117858";"139245";;"(Naumann) Fott";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107608;147661;"Nei";
"147662";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;;;;;"117858";"139246";;"Kütz.";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/5/2015 12:00:00 AM";;;;;107609;147662;"Nei";
"151159";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Thelesphaera";;;;;;;"117858";"142746";;;"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/11/2015 12:00:00 AM";;;;;111125;151159;"Nei";
"151275";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Thelesphaera";;;"alpina";;;;"151159";"142862";;"Pascher";"Gyldig";"Ingen_bistatus";"2/11/2015 12:00:00 AM";"2/11/2015 12:00:00 AM";;;;;111241;151275;"Ja";
"147955";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"multispinosa";;;;"147662";"139542";;"(K.Möbius) Lemmerm.";"Gyldig";"Ingen_bistatus";"2/6/2015 12:00:00 AM";"2/6/2015 12:00:00 AM";;;;;107912;147955;"Ja";
"150563";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"aciculifera";;;;"147662";"142150";;"(Lagerh.) Hansg.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110523;150563;"Nei";
"150564";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"aspera";;;;"147662";"142151";;"(Reinsch) Hansg.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110524;150564;"Nei";
"150565";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"brachiolata";;;;"147662";"142152";;"(K.Möbius) Lemmerm.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110525;150565;"Nei";
"150566";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"clevei";;;;"147662";"142153";;"Lemmerm.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110526;150566;"Nei";
"150567";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"granulata";;;;"147662";"142154";;"(Reinsch) Hansg.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110527;150567;"Nei";
"150568";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"obtusa";;;;"147662";"142155";;"(Reinsch) Hansg.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110528;150568;"Nei";
"150569";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"pachyderma";;;;"147662";"142156";;"(Reinsch) Hansg.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110529;150569;"Nei";
"150570";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"paucispinosa";;;;"147662";"142157";;"(Cleve) Lemmerm.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110530;150570;"Nei";
"150571";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"planctonica";;;;"147662";"142158";;"E.M.Lind & Pearsall f.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110531;150571;"Nei";
"150572";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Trochiscia";;;"reticularis";;;;"147662";"142159";;"(Reinsch) Hansg.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110532;150572;"Nei";
"150562";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Siderocelis";;;"ornata";;;;"147661";"142149";;"(Fott) Fott";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110522;150562;"Nei";
"150561";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Rayssiella";;;"curvata";;;;"147660";"142148";;"(Bohlin) Komárek, 1974";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110521;150561;"Nei";
"150559";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Nephrochlamys";;;"subsolitaria";;;;"147659";"142146";;"(G.S. West) Korshikov";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110519;150559;"Nei";
"150560";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Nephrochlamys";;;"willeana";;;;"147659";"142147";;"(Printz) Korshikov";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110520;150560;"Nei";
"150558";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Granulocystopsis";;;"pseudocoronata";;;;"147658";"142145";;"(Korshikov) Hindák, 1977";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;110518;150558;"Nei";
"118047";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Selenastrum";;;"bibraianus";;;;"117885";"109354";"9/11/2009 12:00:00 AM";"Reinsch";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76641;118047;"Ja";
"118048";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Selenastrum";;;"gracile";;;;"117885";"109355";"9/11/2009 12:00:00 AM";"Reinsch";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76642;118048;"Ja";
"149577";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Selenastrum";;;"spinulosum";;;;"117885";"141164";;"Nägeli, 1849";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;109537;149577;"Nei";
"117884";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Raphidocelis";;;"contorta";;;;"117883";"109191";"9/11/2009 12:00:00 AM";"(Schmidle) Marvan, Komárek & Comas";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76478;117884;"Ja";
"149576";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Raphidocelis";;;"sigmoidea";;;;"117883";"141163";;"Hindak, 1977";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;109536;149576;"Nei";
"117882";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Polyedriopsis";;;"spinulosa";;;;"117881";"109189";"9/11/2009 12:00:00 AM";"(Schmidle) Schmidle";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76476;117882;"Ja";
"117873";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"borgei";;;;"117872";"109180";"9/11/2009 12:00:00 AM";"J. Snow";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76467;117873;"Ja";
"117874";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"lacustris";;;;"117872";"109181";"9/11/2009 12:00:00 AM";"Chodat";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76468;117874;"Ja";
"117875";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"marssonii";;;;"117872";"109182";"9/11/2009 12:00:00 AM";"Lemmermann";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76469;117875;"Ja";
"117876";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"parva";;;;"117872";"109183";"9/11/2009 12:00:00 AM";"W. West & G.S. West";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76470;117876;"Ja";
"117877";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"rhomboidea";;;;"117872";"109184";"9/11/2009 12:00:00 AM";"Fott";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, N";76471;117877;"Ja";
"117878";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"solitaria";;;;"117872";"109185";"9/11/2009 12:00:00 AM";"Wittrock";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76472;117878;"Ja";
"117879";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"submarina";;;;"117872";"109186";"9/11/2009 12:00:00 AM";"Lagerheim";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76473;117879;"Ja";
"149572";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"elliptica";;;;"117872";"141159";;"W. West";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;109532;149572;"Ja";
"149573";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"novae-semliae";;;;"117872";"141160";;"Wille";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;109533;149573;"Nei";
"149574";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"pelagica";;;;"117872";"141161";;"Lemmerm.";"Gyldig";"Ingen_bistatus";"2/9/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;109534;149574;"Nei";
"149575";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"pusilla";;;;"117872";"141162";;"Hansg.";"Gyldig";"Ingen_bistatus";"2/12/2015 12:00:00 AM";"2/9/2015 12:00:00 AM";;;;;109535;149575;"Ja";
"117880";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Oocystis";;;"submarina";;"variabilis";;"117879";"109187";"9/11/2009 12:00:00 AM";"Skuja";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76474;117880;"Ja";
"117869";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Nephrocytium";;;"agardhianum";;;;"117868";"109176";"9/11/2009 12:00:00 AM";"Nägeli";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76463;117869;"Ja";
"117870";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Nephrocytium";;;"limneticum";;;;"117868";"109177";"9/11/2009 12:00:00 AM";"(G.M. Smith) G.M. Smith";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76464;117870;"Ja";
"117871";"Plantae";;"Chlorophyta";;;"Trebouxiophyceae";;;;;"Oocystales";;;;"Oocystaceae";;;;"Nephrocytium";;;"lunatum";;;;"117868";"109178";"9/11/2009 12:00:00 AM";"West";"Gyldig";"Ingen_bistatus";"9/11/2009 12:00:00 AM";"9/11/2009 12:00:00 AM";;;;"F, C";76465;117871;"Ja";
